COUNTRY,PRODUCT,FLOW,UNIT,TIME,VALUE,YEAR,MONTH
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-04-01,1.33,2022,4
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-05-01,1.34,2022,5
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-06-01,1.41,2022,6
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-07-01,1.44,2022,7
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-08-01,1.25,2022,8
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-09-01,1.22,2022,9
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-10-01,1.25,2022,10
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-11-01,1.35,2022,11
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-12-01,1.15,2022,12
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-01-01,1.15,2023,1
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-02-01,1.09,2023,2
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-03-01,1.04,2023,3
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-04-01,1.01,2023,4
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-05-01,0.92,2023,5
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-06-01,0.92,2023,6
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-07-01,1.01,2023,7
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-08-01,1.16,2023,8
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-09-01,1.21,2023,9
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-10-01,1.21,2023,10
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-11-01,1.14,2023,11
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-12-01,1.08,2023,12
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-01-01,1.04,2024,1
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-02-01,1.13,2024,2
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-03-01,1.12,2024,3
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-04-01,1.11,2024,4
Croatia,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-05-01,1.04,2024,5
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-01-01,1.33,2015,1
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-02-01,1.31,2015,2
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-03-01,1.33,2015,3
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-04-01,1.35,2015,4
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-05-01,1.45,2015,5
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-06-01,1.48,2015,6
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-07-01,1.46,2015,7
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-08-01,1.42,2015,8
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-09-01,1.35,2015,9
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-10-01,1.32,2015,10
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-11-01,1.24,2015,11
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-12-01,1.27,2015,12
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-01-01,1.23,2016,1
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-02-01,1.22,2016,2
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-03-01,1.21,2016,3
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-04-01,1.28,2016,4
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-05-01,1.3,2016,5
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-06-01,1.32,2016,6
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-07-01,1.29,2016,7
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-08-01,1.27,2016,8
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-09-01,1.29,2016,9
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-10-01,1.29,2016,10
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-11-01,1.26,2016,11
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-12-01,1.24,2016,12
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-01-01,1.31,2017,1
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-02-01,1.32,2017,2
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-03-01,1.32,2017,3
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-04-01,1.3,2017,4
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-05-01,1.35,2017,5
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-06-01,1.34,2017,6
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-07-01,1.34,2017,7
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-08-01,1.39,2017,8
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-09-01,1.43,2017,9
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-10-01,1.4,2017,10
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-11-01,1.43,2017,11
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-12-01,1.44,2017,12
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-01-01,1.5,2018,1
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-02-01,1.52,2018,2
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-03-01,1.5,2018,3
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-04-01,1.52,2018,4
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-05-01,1.53,2018,5
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-06-01,1.55,2018,6
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-07-01,1.54,2018,7
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-08-01,1.52,2018,8
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-09-01,1.54,2018,9
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-10-01,1.52,2018,10
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-11-01,1.47,2018,11
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-12-01,1.36,2018,12
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-01-01,1.24,2019,1
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-02-01,1.26,2019,2
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-03-01,1.31,2019,3
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-04-01,1.36,2019,4
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-05-01,1.39,2019,5
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-06-01,1.38,2019,6
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-07-01,1.35,2019,7
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-08-01,1.35,2019,8
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-09-01,1.31,2019,9
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,1.32,2019,10
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,1.31,2019,11
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,1.32,2019,12
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,1.32,2020,1
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,1.31,2020,2
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,1.25,2020,3
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,1.1,2020,4
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,1.05,2020,5
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,1.14,2020,6
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,1.23,2020,7
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,1.27,2020,8
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,1.27,2020,9
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,1.26,2020,10
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,1.26,2020,11
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,1.3,2020,12
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,1.31,2021,1
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,1.33,2021,2
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,1.37,2021,3
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,1.42,2021,4
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,1.48,2021,5
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,1.5,2021,6
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-07-01,1.52,2021,7
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-08-01,1.54,2021,8
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-09-01,1.53,2021,9
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-10-01,1.54,2021,10
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-11-01,1.55,2021,11
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-12-01,1.5,2021,12
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-01-01,1.5,2022,1
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-02-01,1.6,2022,2
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-03-01,1.56,2022,3
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-04-01,1.6,2022,4
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-05-01,1.71,2022,5
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-06-01,1.89,2022,6
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-07-01,1.85,2022,7
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-08-01,1.67,2022,8
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-09-01,1.49,2022,9
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-10-01,1.44,2022,10
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-11-01,1.55,2022,11
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-12-01,1.55,2022,12
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-01-01,1.48,2023,1
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-02-01,1.48,2023,2
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-03-01,1.5,2023,3
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-04-01,1.55,2023,4
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-05-01,1.53,2023,5
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-06-01,1.5,2023,6
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-07-01,1.63,2023,7
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-08-01,1.68,2023,8
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-09-01,1.7,2023,9
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-10-01,1.67,2023,10
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-11-01,1.55,2023,11
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-12-01,1.5,2023,12
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-01-01,1.46,2024,1
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-02-01,1.47,2024,2
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-03-01,1.52,2024,3
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-04-01,1.66,2024,4
Cyprus,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-05-01,1.69,2024,5
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-01-01,1.39,2015,1
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-02-01,1.36,2015,2
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-03-01,1.37,2015,3
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-04-01,1.37,2015,4
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-05-01,1.44,2015,5
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-06-01,1.45,2015,6
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-07-01,1.39,2015,7
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-08-01,1.36,2015,8
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-09-01,1.33,2015,9
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-10-01,1.32,2015,10
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-11-01,1.25,2015,11
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-12-01,1.26,2015,12
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-01-01,1.19,2016,1
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-02-01,1.17,2016,2
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-03-01,1.19,2016,3
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-04-01,1.23,2016,4
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-05-01,1.26,2016,5
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-06-01,1.3,2016,6
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-07-01,1.28,2016,7
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-08-01,1.26,2016,8
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-09-01,1.28,2016,9
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-10-01,1.28,2016,10
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-11-01,1.26,2016,11
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-12-01,1.24,2016,12
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-01-01,1.3,2017,1
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-02-01,1.31,2017,2
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-03-01,1.31,2017,3
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-04-01,1.3,2017,4
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-05-01,1.33,2017,5
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-06-01,1.31,2017,6
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-07-01,1.33,2017,7
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-08-01,1.38,2017,8
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-09-01,1.4,2017,9
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-10-01,1.42,2017,10
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-11-01,1.45,2017,11
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-12-01,1.47,2017,12
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-01-01,1.52,2018,1
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-02-01,1.54,2018,2
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-03-01,1.52,2018,3
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-04-01,1.53,2018,4
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-05-01,1.54,2018,5
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-06-01,1.57,2018,6
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-07-01,1.55,2018,7
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-08-01,1.53,2018,8
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-09-01,1.57,2018,9
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-10-01,1.58,2018,10
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-11-01,1.56,2018,11
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-12-01,1.46,2018,12
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-01-01,1.34,2019,1
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-02-01,1.36,2019,2
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-03-01,1.4,2019,3
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-04-01,1.4,2019,4
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-05-01,1.42,2019,5
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-06-01,1.39,2019,6
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-07-01,1.37,2019,7
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-08-01,1.37,2019,8
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-09-01,1.35,2019,9
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,1.38,2019,10
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,1.38,2019,11
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,1.4,2019,12
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,1.42,2020,1
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,1.38,2020,2
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,1.32,2020,3
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,1.18,2020,4
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,1.08,2020,5
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,1.15,2020,6
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,1.25,2020,7
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,1.3,2020,8
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,1.3,2020,9
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,1.28,2020,10
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,1.28,2020,11
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,1.32,2020,12
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,1.36,2021,1
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,1.38,2021,2
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,1.43,2021,3
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,1.47,2021,4
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,1.5,2021,5
Cyprus,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,1.52,2021,6
